"Subject","Block","Trial","Session","Syll","Cond_Order","Word","Position","Dial","Prev_ISI","Prev_Pos","Curr_ISI","Curr_Pos","ISI_Diff","Pos_Diff","X","Point"
"n1906",3,7,"struct","ki","struct-rand","2","2","3",0,0,90,270,0,0,17,"start"
"n1906",3,7,"struct","se","struct-rand","2","3","2",368,1104,368,1104,0,0,17,"start"
"n1906",3,7,"struct","nu","struct-rand","1","1","1",301,903,301,903,0,0,17,"start"
"n1906",3,7,"rand","se","struct-rand",NA,"2","3",0,0,15,45,0,0,1,"start"
"n1906",3,7,"rand","tu","struct-rand",NA,"3","2",511,1533,511,1533,0,0,1,"start"
"n1906",3,7,"rand","ga","struct-rand",NA,"1","1",341,1023,341,1023,0,0,1,"start"
"n1906",3,8,"struct","se","struct-rand","2","3","2",0,0,70,210,0,0,11,"start"
"n1906",3,8,"struct","za","struct-rand","4","1","1",208,624,208,624,0,0,11,"start"
"n1906",3,8,"struct","be","struct-rand","4","2","3",208,624,208,624,0,0,12,"start"
"n1906",3,8,"rand","za","struct-rand",NA,"3","2",0,0,494,1482,0,0,1,"start"
"n1906",3,8,"rand","tu","struct-rand",NA,"1","1",201,603,201,603,0,0,1,"start"
"n1906",3,8,"rand","za","struct-rand",NA,"2","3",136,410,306,920,170,510,1,"start"
"n1906",3,9,"struct","la","struct-rand","3","3","3",0,0,104,312,0,0,21,"start"
"n1906",3,9,"struct","nu","struct-rand","1","1","1",104,312,104,312,0,0,21,"start"
"n1906",3,9,"struct","ga","struct-rand","1","2","2",90,270,90,270,0,0,21,"start"
"n1906",3,9,"rand","di","struct-rand",NA,"3","2",0,0,0,0,0,0,1,"start"
"n1906",3,9,"rand","be","struct-rand",NA,"1","3",341,1023,341,1023,0,0,1,"start"
"n1906",3,9,"rand","se","struct-rand",NA,"2","1",15,45,15,45,0,0,1,"start"
"n1906",3,10,"struct","tu","struct-rand","4","3","1",0,0,90,270,0,0,24,"start"
"n1906",3,10,"struct","ro","struct-rand","2","1","2",323,969,323,969,0,0,25,"start"
"n1906",3,10,"struct","ki","struct-rand","2","2","3",70,210,70,210,0,0,25,"start"
"n1906",3,10,"rand","po","struct-rand",NA,"3","3",0,0,201,603,0,0,1,"start"
"n1906",3,10,"rand","mi","struct-rand",NA,"1","2",600,1800,600,1800,0,0,1,"start"
"n1906",3,10,"rand","be","struct-rand",NA,"2","1",0,0,0,0,0,0,1,"start"
"s0310",1,1,"struct","se","struct-rand","2","3","1",0,0,529,1587,0,0,1,"start"
"s0310",1,1,"struct","mi","struct-rand","3","1","2",529,1587,529,1587,0,0,1,"start"
"s0310",1,1,"struct","po","struct-rand","3","2","3",243,729,243,729,0,0,1,"start"
"s0310",1,2,"struct","di","struct-rand","1","3","3",0,0,276,828,0,0,1,"start"
"s0310",1,2,"struct","mi","struct-rand","3","1","1",348,1044,348,1044,0,0,1,"start"
"s0310",1,2,"struct","po","struct-rand","3","2","2",527,1581,527,1581,0,0,1,"start"
"s0310",1,3,"struct","be","struct-rand","4","2","3",0,0,557,1671,0,0,1,"start"
"s0310",1,3,"struct","tu","struct-rand","4","3","1",243,729,243,729,0,0,1,"start"
"s0310",1,3,"struct","ro","struct-rand","2","1","2",243,729,243,729,0,0,1,"start"
"s0310",1,4,"struct","ki","struct-rand","2","2","3",0,0,442,1326,0,0,1,"start"
"s0310",1,4,"struct","se","struct-rand","2","3","1",472,1416,472,1416,0,0,1,"start"
"s0310",1,4,"struct","za","struct-rand","4","1","2",557,1671,557,1671,0,0,1,"start"
"s0310",1,5,"struct","ro","struct-rand","2","1","2",0,0,472,1416,0,0,1,"start"
"s0310",1,5,"struct","ki","struct-rand","2","2","1",458,1374,458,1374,0,0,1,"start"
"s0310",1,5,"struct","se","struct-rand","2","3","3",348,1044,348,1044,0,0,1,"start"
"s0310",1,6,"struct","mi","struct-rand","3","1","1",0,0,120,360,0,0,1,"start"
"s0310",1,6,"struct","po","struct-rand","3","2","3",458,1374,458,1374,0,0,1,"start"
"s0310",1,6,"struct","la","struct-rand","3","3","2",276,828,276,828,0,0,1,"start"
"s0310",1,7,"struct","la","struct-rand","3","3","2",0,0,120,360,0,0,1,"start"
"s0310",1,7,"struct","za","struct-rand","4","1","1",276,828,276,828,0,0,1,"start"
"s0310",1,7,"struct","be","struct-rand","4","2","3",120,360,120,360,0,0,1,"start"
"s0310",1,8,"struct","ga","struct-rand","1","2","1",0,0,527,1581,0,0,1,"start"
"s0310",1,8,"struct","di","struct-rand","1","3","3",529,1587,529,1587,0,0,1,"start"
"s0310",1,8,"struct","za","struct-rand","4","1","2",348,1044,348,1044,0,0,1,"start"
"s0310",1,9,"struct","po","struct-rand","3","2","1",0,0,557,1671,0,0,1,"start"
"s0310",1,9,"struct","la","struct-rand","3","3","3",472,1416,472,1416,0,0,1,"start"
"s0310",1,9,"struct","nu","struct-rand","1","1","2",442,1326,442,1326,0,0,1,"start"
"s0310",1,10,"struct","tu","struct-rand","4","3","2",0,0,458,1374,0,0,1,"start"
"s0310",1,10,"struct","nu","struct-rand","1","1","3",527,1581,527,1581,0,0,1,"start"
"s0310",1,10,"struct","ga","struct-rand","1","2","1",442,1326,442,1326,0,0,1,"start"
"s0310",2,1,"struct","be","struct-rand","4","2","2",0,0,115,345,0,0,1,"start"
"s0310",2,1,"struct","tu","struct-rand","4","3","1",376,1128,376,1128,0,0,1,"start"
"s0310",2,1,"struct","ro","struct-rand","2","1","3",377,1131,377,1131,0,0,1,"start"
"s0310",2,2,"struct","nu","struct-rand","1","1","1",0,0,458,1374,0,0,1,"start"
"s0310",2,2,"struct","ga","struct-rand","1","2","2",413,1239,413,1239,0,0,1,"start"
"s0310",2,2,"struct","di","struct-rand","1","3","3",86,258,86,258,0,0,1,"start"
"s0310",2,3,"struct","za","struct-rand","4","1","2",0,0,492,1476,0,0,1,"start"
"s0310",2,3,"struct","be","struct-rand","4","2","3",458,1374,458,1374,0,0,1,"start"
"s0310",2,3,"struct","tu","struct-rand","4","3","1",141,423,141,423,0,0,1,"start"
"s0310",2,4,"struct","ro","struct-rand","2","1","2",0,0,458,1374,0,0,1,"start"
"s0310",2,4,"struct","ki","struct-rand","2","2","3",492,1476,492,1476,0,0,1,"start"
"s0310",2,4,"struct","se","struct-rand","2","3","1",492,1476,442,1326,-50,-150,1,"start"
"s0310",2,5,"struct","la","struct-rand","3","3","3",0,0,141,423,0,0,1,"start"
"s0310",2,5,"struct","ro","struct-rand","2","1","1",320,960,320,960,0,0,1,"start"
"s0310",2,5,"struct","ki","struct-rand","2","2","2",320,960,320,960,0,0,1,"start"
"s0310",2,6,"struct","se","struct-rand","2","3","1",0,0,86,258,0,0,1,"start"
"s0310",2,6,"struct","nu","struct-rand","1","1","3",173,519,173,519,0,0,1,"start"
"s0310",2,6,"struct","ga","struct-rand","1","2","2",141,423,141,423,0,0,1,"start"
"s0310",2,7,"struct","tu","struct-rand","4","3","3",0,0,413,1239,0,0,1,"start"
"s0310",2,7,"struct","mi","struct-rand","3","1","2",173,519,173,519,0,0,1,"start"
"s0310",2,7,"struct","po","struct-rand","3","2","1",173,519,173,519,0,0,1,"start"
"s0310",2,8,"struct","po","struct-rand","3","2","3",0,0,376,1128,0,0,1,"start"
"s0310",2,8,"struct","la","struct-rand","3","3","1",377,1131,377,1131,0,0,1,"start"
"s0310",2,8,"struct","nu","struct-rand","1","1","2",376,1128,376,1128,0,0,1,"start"
"s0310",2,9,"struct","di","struct-rand","1","3","2",0,0,377,1131,0,0,1,"start"
"s0310",2,9,"struct","ro","struct-rand","2","1","3",115,345,115,345,0,0,1,"start"
"s0310",2,9,"struct","ki","struct-rand","2","2","1",115,345,115,345,0,0,1,"start"
"s0310",2,10,"struct","za","struct-rand","4","1","2",0,0,86,258,0,0,1,"start"
"s0310",2,10,"struct","be","struct-rand","4","2","3",320,960,320,960,0,0,1,"start"
"s0310",2,10,"struct","tu","struct-rand","4","3","1",413,1239,413,1239,0,0,1,"start"
"s0310",3,1,"struct","mi","struct-rand","3","1","1",0,0,60,180,0,0,1,"start"
"s0310",3,1,"struct","po","struct-rand","3","2","3",130,390,130,390,0,0,1,"start"
"s0310",3,1,"struct","la","struct-rand","3","3","2",485,1455,485,1455,0,0,1,"start"
"s0310",3,2,"struct","la","struct-rand","3","3","1",0,0,122,366,0,0,1,"start"
"s0310",3,2,"struct","za","struct-rand","4","1","3",60,180,60,180,0,0,1,"start"
"s0310",3,2,"struct","be","struct-rand","4","2","2",407,1221,407,1221,0,0,1,"start"
"s0310",3,3,"struct","za","struct-rand","4","1","2",0,0,122,366,0,0,1,"start"
"s0310",3,3,"struct","be","struct-rand","4","2","1",17,51,17,51,0,0,1,"start"
"s0310",3,3,"struct","tu","struct-rand","4","3","3",81,243,81,243,0,0,1,"start"
"s0310",3,4,"struct","mi","struct-rand","3","1","2",0,0,230,690,0,0,1,"start"
"s0310",3,4,"struct","po","struct-rand","3","2","3",485,1455,485,1455,0,0,1,"start"
"s0310",3,4,"struct","la","struct-rand","3","3","1",81,243,81,243,0,0,1,"start"
"s0310",3,5,"struct","tu","struct-rand","4","3","1",0,0,407,1221,0,0,1,"start"
"s0310",3,5,"struct","nu","struct-rand","1","1","3",51,153,51,153,0,0,1,"start"
"s0310",3,5,"struct","ga","struct-rand","1","2","2",266,798,266,798,0,0,1,"start"
"s0310",3,6,"struct","be","struct-rand","4","2","3",0,0,407,1221,0,0,1,"start"
"s0310",3,6,"struct","tu","struct-rand","4","3","2",60,180,60,180,0,0,1,"start"
"s0310",3,6,"struct","nu","struct-rand","1","1","1",51,153,51,153,0,0,1,"start"
"s0310",3,7,"struct","be","struct-rand","4","2","3",0,0,122,366,0,0,1,"start"
"s0310",3,7,"struct","tu","struct-rand","4","3","2",81,243,81,243,0,0,1,"start"
"s0310",3,7,"struct","ro","struct-rand","2","1","1",130,390,130,390,0,0,1,"start"
"s0310",3,8,"struct","za","struct-rand","4","1","1",0,0,266,798,0,0,1,"start"
"s0310",3,8,"struct","be","struct-rand","4","2","2",17,51,17,51,0,0,1,"start"
"s0310",3,8,"struct","tu","struct-rand","4","3","3",266,798,266,798,0,0,1,"start"
"s0310",3,9,"struct","se","struct-rand","2","3","2",0,0,130,390,0,0,1,"start"
"s0310",3,9,"struct","nu","struct-rand","1","1","1",230,690,230,690,0,0,1,"start"
"s0310",3,9,"struct","ga","struct-rand","1","2","3",17,51,17,51,0,0,1,"start"
"s0310",3,10,"struct","be","struct-rand","4","2","2",0,0,51,153,0,0,1,"start"
"s0310",3,10,"struct","tu","struct-rand","4","3","1",485,1455,485,1455,0,0,1,"start"
"s0310",3,10,"struct","mi","struct-rand","3","1","3",230,690,230,690,0,0,1,"start"
"s1302",1,1,"struct","be","struct-rand","4","2","1",0,0,501,1503,0,0,20,"start"
"s1302",1,1,"struct","tu","struct-rand","4","3","3",78,234,78,234,0,0,20,"start"
"s1302",1,1,"struct","ro","struct-rand","2","1","2",327,981,327,981,0,0,21,"start"
"s1302",1,1,"rand","mi","struct-rand",NA,"2","1",0,0,79,237,0,0,1,"start"
"s1302",1,1,"rand","ro","struct-rand",NA,"3","3",79,237,79,237,0,0,1,"start"
"s1302",1,1,"rand","ki","struct-rand",NA,"1","2",85,255,85,255,0,0,1,"start"
"s1302",1,2,"struct","la","struct-rand","3","3","3",0,0,467,1401,0,0,11,"start"
"s1302",1,2,"struct","ro","struct-rand","2","1","2",486,1458,486,1458,0,0,12,"start"
"s1302",1,2,"struct","ki","struct-rand","2","2","1",327,981,327,981,0,0,12,"start"
"s1302",1,2,"rand","po","struct-rand",NA,"3","3",0,0,469,1407,0,0,1,"start"
"s1302",1,2,"rand","ga","struct-rand",NA,"1","1",541,1623,534,1602,-7,-21,1,"start"
"s1302",1,2,"rand","ki","struct-rand",NA,"2","2",46,139,46,139,0,0,1,"start"
"s1302",1,3,"struct","di","struct-rand","1","3","3",0,0,204,612,0,0,9,"start"
"s1302",1,3,"struct","ro","struct-rand","2","1","2",236,708,236,708,0,0,9,"start"
"s1302",1,3,"struct","ki","struct-rand","2","2","1",204,612,204,612,0,0,9,"start"
"s1302",1,3,"rand","nu","struct-rand",NA,"3","2",0,0,408,1224,0,0,1,"start"
"s1302",1,3,"rand","be","struct-rand",NA,"1","3",408,1224,408,1224,0,0,1,"start"
"s1302",1,3,"rand","di","struct-rand",NA,"2","1",218,654,294,884,76,230,1,"start"
"s1302",1,4,"struct","ki","struct-rand","2","2","2",0,0,424,1272,0,0,14,"start"
"s1302",1,4,"struct","se","struct-rand","2","3","3",486,1458,486,1458,0,0,14,"start"
"s1302",1,4,"struct","mi","struct-rand","3","1","1",486,1458,486,1458,0,0,15,"start"
"s1302",1,4,"rand","se","struct-rand",NA,"2","1",0,0,465,1395,0,0,1,"start"
"s1302",1,4,"rand","di","struct-rand",NA,"3","2",218,654,218,654,0,0,1,"start"
"s1302",1,4,"rand","be","struct-rand",NA,"1","3",451,1353,451,1353,0,0,1,"start"
"s1302",1,5,"struct","za","struct-rand","4","1","2",0,0,501,1503,0,0,10,"start"
"s1302",1,5,"struct","be","struct-rand","4","2","1",236,708,236,708,0,0,11,"start"
"s1302",1,5,"struct","tu","struct-rand","4","3","3",327,981,327,981,0,0,11,"start"
"s1302",1,5,"rand","be","struct-rand",NA,"1","2",0,0,451,1353,0,0,1,"start"
"s1302",1,5,"rand","po","struct-rand",NA,"2","1",398,1194,398,1194,0,0,1,"start"
"s1302",1,5,"rand","di","struct-rand",NA,"3","3",398,1194,398,1194,0,0,1,"start"
"s1302",1,6,"struct","nu","struct-rand","1","1","2",0,0,438,1314,0,0,13,"start"
"s1302",1,6,"struct","ga","struct-rand","1","2","3",376,1128,376,1128,0,0,13,"start"
"s1302",1,6,"struct","di","struct-rand","1","3","1",438,1314,438,1314,0,0,13,"start"
"s1302",1,6,"rand","tu","struct-rand",NA,"1","3",0,0,218,654,0,0,1,"start"
"s1302",1,6,"rand","di","struct-rand",NA,"2","1",408,1224,408,1224,0,0,1,"start"
"s1302",1,6,"rand","za","struct-rand",NA,"3","2",398,1194,398,1194,0,0,1,"start"
"s1302",1,7,"struct","ro","struct-rand","2","1","1",0,0,376,1128,0,0,9,"start"
"s1302",1,7,"struct","ki","struct-rand","2","2","2",376,1128,374,1124,-2,-4,9,"start"
"s1302",1,7,"struct","se","struct-rand","2","3","3",454,1364,438,1314,-16,-50,10,"start"
"s1302",1,7,"rand","tu","struct-rand",NA,"1","3",0,0,465,1395,0,0,1,"start"
"s1302",1,7,"rand","ro","struct-rand",NA,"2","1",451,1353,451,1353,0,0,1,"start"
"s1302",1,7,"rand","ga","struct-rand",NA,"3","2",469,1407,469,1407,0,0,1,"start"
"s1302",1,8,"struct","di","struct-rand","1","3","3",0,0,236,708,0,0,11,"start"
"s1302",1,8,"struct","za","struct-rand","4","1","2",467,1401,467,1401,0,0,11,"start"
"s1302",1,8,"struct","be","struct-rand","4","2","1",78,234,78,234,0,0,11,"start"
"s1302",1,8,"rand","ki","struct-rand",NA,"3","2",0,0,541,1623,0,0,1,"start"
"s1302",1,8,"rand","po","struct-rand",NA,"1","3",90,270,90,270,0,0,1,"start"
"s1302",1,8,"rand","se","struct-rand",NA,"2","1",469,1407,495,1487,26,80,1,"start"
"s1302",1,9,"struct","ro","struct-rand","2","1","3",0,0,424,1272,0,0,35,"start"
"s1302",1,9,"struct","ki","struct-rand","2","2","1",467,1401,467,1401,0,0,35,"start"
"s1302",1,9,"struct","se","struct-rand","2","3","2",78,234,78,234,0,0,35,"start"
"s1302",1,9,"rand","mi","struct-rand",NA,"1","3",0,0,50,150,0,0,1,"start"
"s1302",1,9,"rand","za","struct-rand",NA,"2","2",79,237,79,237,0,0,1,"start"
"s1302",1,9,"rand","mi","struct-rand",NA,"3","1",50,150,50,150,0,0,1,"start"
"s1302",1,10,"struct","la","struct-rand","3","3","2",0,0,204,612,0,0,15,"start"
"s1302",1,10,"struct","nu","struct-rand","1","1","3",501,1503,501,1503,0,0,15,"start"
"s1302",1,10,"struct","ga","struct-rand","1","2","1",424,1272,424,1272,0,0,16,"start"
"s1302",1,10,"rand","mi","struct-rand",NA,"3","3",0,0,541,1623,0,0,1,"start"
"s1302",1,10,"rand","la","struct-rand",NA,"1","1",90,270,90,270,0,0,1,"start"
"s1302",1,10,"rand","nu","struct-rand",NA,"2","2",465,1395,465,1395,0,0,1,"start"
"s1302",2,1,"struct","mi","struct-rand","3","1","3",0,0,376,1128,0,0,9,"start"
"s1302",2,1,"struct","po","struct-rand","3","2","2",376,1128,376,1128,0,0,9,"start"
"s1302",2,1,"struct","la","struct-rand","3","3","1",50,150,49,149,-1,-1,9,"start"
"s1302",2,1,"rand","za","struct-rand",NA,"1","1",0,0,269,807,0,0,1,"start"
"s1302",2,1,"rand","tu","struct-rand",NA,"2","3",394,1182,394,1182,0,0,1,"start"
"s1302",2,1,"rand","ro","struct-rand",NA,"3","2",382,1146,382,1146,0,0,1,"start"
"s1302",2,2,"struct","po","struct-rand","3","2","2",0,0,344,1032,0,0,7,"start"
"s1302",2,2,"struct","la","struct-rand","3","3","1",517,1551,517,1551,0,0,7,"start"
"s1302",2,2,"struct","ro","struct-rand","2","1","3",344,1032,344,1032,0,0,7,"start"
"s1302",2,2,"rand","za","struct-rand",NA,"2","2",0,0,539,1617,0,0,1,"start"
"s1302",2,2,"rand","po","struct-rand",NA,"3","3",471,1413,471,1413,0,0,1,"start"
"s1302",2,2,"rand","tu","struct-rand",NA,"1","1",471,1413,600,1800,129,387,1,"start"
"s1302",2,3,"struct","za","struct-rand","4","1","2",0,0,14,42,0,0,12,"start"
"s1302",2,3,"struct","be","struct-rand","4","2","3",309,927,309,927,0,0,12,"start"
"s1302",2,3,"struct","tu","struct-rand","4","3","1",587,1761,587,1761,0,0,12,"start"
"s1302",2,3,"rand","la","struct-rand",NA,"1","1",0,0,539,1617,0,0,1,"start"
"s1302",2,3,"rand","nu","struct-rand",NA,"2","3",269,807,269,807,0,0,1,"start"
"s1302",2,3,"rand","be","struct-rand",NA,"3","2",91,273,91,273,0,0,1,"start"
"s1302",2,4,"struct","nu","struct-rand","1","1","1",0,0,433,1299,0,0,8,"start"
"s1302",2,4,"struct","ga","struct-rand","1","2","2",587,1761,587,1761,0,0,9,"start"
"s1302",2,4,"struct","di","struct-rand","1","3","3",50,150,50,150,0,0,9,"start"
"s1302",2,4,"rand","po","struct-rand",NA,"1","3",0,0,218,654,0,0,1,"start"
"s1302",2,4,"rand","mi","struct-rand",NA,"2","1",156,468,156,468,0,0,1,"start"
"s1302",2,4,"rand","nu","struct-rand",NA,"3","2",65,195,65,195,0,0,1,"start"
"s1302",2,5,"struct","be","struct-rand","4","2","3",0,0,517,1551,0,0,8,"start"
"s1302",2,5,"struct","tu","struct-rand","4","3","2",50,150,50,150,0,0,8,"start"
"s1302",2,5,"struct","mi","struct-rand","3","1","1",14,42,14,42,0,0,8,"start"
"s1302",2,5,"rand","la","struct-rand",NA,"2","1",0,0,218,654,0,0,1,"start"
"s1302",2,5,"rand","be","struct-rand",NA,"3","2",471,1413,471,1413,0,0,1,"start"
"s1302",2,5,"rand","ga","struct-rand",NA,"1","3",91,273,91,273,0,0,1,"start"
"s1302",2,6,"struct","tu","struct-rand","4","3","1",0,0,376,1128,0,0,9,"start"
"s1302",2,6,"struct","ro","struct-rand","2","1","2",487,1461,487,1461,0,0,10,"start"
"s1302",2,6,"struct","ki","struct-rand","2","2","3",439,1317,439,1317,0,0,10,"start"
"s1302",2,6,"rand","mi","struct-rand",NA,"3","2",0,0,394,1182,0,0,1,"start"
"s1302",2,6,"rand","be","struct-rand",NA,"1","3",441,1323,441,1323,0,0,1,"start"
"s1302",2,6,"rand","ki","struct-rand",NA,"2","1",90,270,260,780,170,510,1,"start"
"s1302",2,7,"struct","di","struct-rand","1","3","2",0,0,309,927,0,0,9,"start"
"s1302",2,7,"struct","za","struct-rand","4","1","1",487,1461,487,1461,0,0,10,"start"
"s1302",2,7,"struct","be","struct-rand","4","2","3",487,1461,487,1461,0,0,10,"start"
"s1302",2,7,"rand","ga","struct-rand",NA,"3","1",0,0,441,1323,0,0,1,"start"
"s1302",2,7,"rand","tu","struct-rand",NA,"1","3",539,1617,539,1617,0,0,1,"start"
"s1302",2,7,"rand","ki","struct-rand",NA,"2","2",218,654,71,214,-147,-440,1,"start"
"s1302",2,8,"struct","di","struct-rand","1","3","2",0,0,439,1317,0,0,8,"start"
"s1302",2,8,"struct","ro","struct-rand","2","1","3",433,1299,433,1299,0,0,9,"start"
"s1302",2,8,"struct","ki","struct-rand","2","2","1",344,1032,344,1032,0,0,9,"start"
"s1302",2,8,"rand","tu","struct-rand",NA,"3","3",0,0,382,1146,0,0,1,"start"
"s1302",2,8,"rand","po","struct-rand",NA,"1","1",65,195,60,181,-5,-14,1,"start"
"s1302",2,8,"rand","se","struct-rand",NA,"2","2",267,802,267,802,0,0,1,"start"
"s1302",2,9,"struct","za","struct-rand","4","1","2",0,0,517,1551,0,0,7,"start"
"s1302",2,9,"struct","be","struct-rand","4","2","1",439,1317,439,1317,0,0,8,"start"
"s1302",2,9,"struct","tu","struct-rand","4","3","3",587,1761,587,1761,0,0,8,"start"
"s1302",2,9,"rand","mi","struct-rand",NA,"1","2",0,0,441,1323,0,0,1,"start"
"s1302",2,9,"rand","za","struct-rand",NA,"2","1",382,1146,382,1146,0,0,1,"start"
"s1302",2,9,"rand","tu","struct-rand",NA,"3","3",156,468,156,468,0,0,1,"start"
"s1302",2,10,"struct","di","struct-rand","1","3","3",0,0,14,42,0,0,17,"start"
"s1302",2,10,"struct","ro","struct-rand","2","1","2",433,1299,433,1299,0,0,17,"start"
"s1302",2,10,"struct","ki","struct-rand","2","2","1",309,927,311,935,2,8,18,"start"
"s1302",2,10,"rand","di","struct-rand",NA,"3","1",0,0,394,1182,0,0,1,"start"
"s1302",2,10,"rand","ro","struct-rand",NA,"1","2",156,468,156,468,0,0,1,"start"
"s1302",2,10,"rand","la","struct-rand",NA,"2","3",65,195,65,195,0,0,1,"start"
"s1302",3,1,"struct","tu","struct-rand","4","3","1",0,0,333,999,0,0,6,"start"
"s1302",3,1,"struct","mi","struct-rand","3","1","3",402,1206,402,1206,0,0,6,"start"
"s1302",3,1,"struct","po","struct-rand","3","2","2",229,687,229,687,0,0,7,"start"
"s1302",3,1,"rand","mi","struct-rand",NA,"3","1",0,0,513,1539,0,0,1,"start"
"s1302",3,1,"rand","ro","struct-rand",NA,"1","2",227,681,227,681,0,0,1,"start"
"s1302",3,1,"rand","la","struct-rand",NA,"2","3",344,1032,344,1032,0,0,1,"start"
"s1302",3,2,"struct","ki","struct-rand","2","2","3",0,0,86,258,0,0,8,"start"
"s1302",3,2,"struct","se","struct-rand","2","3","1",229,687,229,687,0,0,8,"start"
"s1302",3,2,"struct","za","struct-rand","4","1","2",516,1548,516,1548,0,0,8,"start"
"s1302",3,2,"rand","mi","struct-rand",NA,"2","1",0,0,28,84,0,0,1,"start"
"s1302",3,2,"rand","la","struct-rand",NA,"3","2",30,90,30,90,0,0,1,"start"
"s1302",3,2,"rand","ga","struct-rand",NA,"1","3",30,90,30,90,0,0,1,"start"
"s1302",3,3,"struct","di","struct-rand","1","3","2",0,0,86,258,0,0,7,"start"
"s1302",3,3,"struct","ro","struct-rand","2","1","1",402,1206,402,1206,0,0,8,"start"
"s1302",3,3,"struct","ki","struct-rand","2","2","3",541,1623,541,1623,0,0,8,"start"
"s1302",3,3,"rand","be","struct-rand",NA,"3","1",0,0,227,681,0,0,1,"start"
"s1302",3,3,"rand","ga","struct-rand",NA,"1","2",344,1032,344,1032,0,0,1,"start"
"s1302",3,3,"rand","mi","struct-rand",NA,"2","3",146,438,212,638,66,200,1,"start"
"s1302",3,4,"struct","mi","struct-rand","3","1","2",0,0,575,1725,0,0,7,"start"
"s1302",3,4,"struct","po","struct-rand","3","2","1",539,1617,538,1616,-1,-1,7,"start"
"s1302",3,4,"struct","la","struct-rand","3","3","3",539,1617,539,1617,0,0,7,"start"
"s1302",3,4,"rand","ga","struct-rand",NA,"1","3",0,0,391,1173,0,0,1,"start"
"s1302",3,4,"rand","za","struct-rand",NA,"2","1",29,87,29,87,0,0,1,"start"
"s1302",3,4,"rand","tu","struct-rand",NA,"3","2",368,1104,368,1104,0,0,1,"start"
"s1302",3,5,"struct","tu","struct-rand","4","3","1",0,0,516,1548,0,0,8,"start"
"s1302",3,5,"struct","nu","struct-rand","1","1","3",333,999,333,999,0,0,9,"start"
"s1302",3,5,"struct","ga","struct-rand","1","2","2",10,30,10,30,0,0,9,"start"
"s1302",3,5,"rand","nu","struct-rand",NA,"3","2",0,0,146,438,0,0,1,"start"
"s1302",3,5,"rand","la","struct-rand",NA,"1","3",28,84,28,84,0,0,1,"start"
"s1302",3,5,"rand","se","struct-rand",NA,"2","1",368,1104,368,1104,0,0,1,"start"
"s1302",3,6,"struct","di","struct-rand","1","3","1",0,0,541,1623,0,0,7,"start"
"s1302",3,6,"struct","ro","struct-rand","2","1","2",402,1206,402,1206,0,0,8,"start"
